periods_left_min,periods_left_max,stop_num,outbound,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
13.0,13.0,2,False,0.0,0.0,0.002819540423815264,0.002805149375979244,0.029984775009712628,0.028206370603218976,0.05123397231041675,0.23378456019834437,0.08560184378656133,0.13381260357789848,0.16238973602602863,0.10129375060000269,0.11536617707467924,0.05270152101334227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,13.0,3,False,0.019693152047634877,0.0,0.0,0.0,0.004184493626352944,0.026514921308945893,0.04170696709589288,0.05061662904688843,0.028998066626994688,0.16827324120884268,0.15894383484061442,0.3266722723215897,0.14863862044078388,0.025757801435459544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,14.0,1,False,0.0,0.0,0.0035993466664967578,0.03264267385472077,0.0653864383134531,0.019160580504257285,0.05697525762996856,0.09898934678624452,0.0975474569290568,0.03485243333052859,0.13803380245930044,0.13797775810804222,0.14203651024941352,0.12188304363583978,0.05091535153267763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,14.0,2,False,0.0,0.0,0.0,0.027879735980980938,0.006414397021762538,0.04746630705484014,0.07495799708470968,0.04300407968885614,0.14346186370808564,0.04492482719581255,0.10098612911640457,0.09029131512682571,0.19493151148976803,0.16613914889052264,0.059542687641431474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,14.0,3,False,0.0,0.0,0.0,0.0,0.029019224797778326,0.01170414949693334,0.08485406695962704,0.03285849919292047,0.18057972584346554,0.1549132166755641,0.08204063576078315,0.13215434668130885,0.1240600156261954,0.1678161189654239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,15.0,1,False,0.0,0.0,0.0,0.05500202625449493,0.020621150432396842,0.035569843982083287,0.04920991487166387,0.0777920417859508,0.06246772734702108,0.0645261837892079,0.06707281277065455,0.05989075541699245,0.08839957205220039,0.1915285188744829,0.1535958161122182,0.0743236363106329,0.0,0.0,0.0,0.0,0.0,0.0
15.0,15.0,2,False,0.0,0.0,0.0,0.0,0.003920140522399176,0.02185328277552563,0.0751026654275452,0.01936486159902567,0.05900106280492899,0.0636030890790672,0.04305579025624253,0.15402624841179616,0.12770508378728254,0.14848540251268183,0.2576608727136802,0.026221500109824814,0.0,0.0,0.0,0.0,0.0,0.0
15.0,15.0,3,False,0.0,0.0,0.0,0.011772684564110306,0.0,0.0,0.008448474014499715,0.03128938343705034,0.18118462606423288,0.08580234092881284,0.019497200391846364,0.09308864782770716,0.0803246458866201,0.2655614618877667,0.20997017769291487,0.013060357304438842,0.0,0.0,0.0,0.0,0.0,0.0
16.0,16.0,1,False,0.0,0.0,0.006841110464465854,0.02505177126399446,0.024120585298817176,0.04377124383135968,0.026744248096035657,0.03912073326168804,0.040731980830922936,0.13654681743586125,0.05592653869025793,0.03980267943048123,0.06062383039372392,0.11574627030861517,0.1895809689344198,0.16284482584581206,0.032546395913544864,0.0,0.0,0.0,0.0,0.0
16.0,16.0,2,False,0.022181673188667834,0.0,0.0,0.022356034136443714,0.01696603678406122,0.008640896842582561,0.08747616438278064,0.09334979398019924,0.03774444004090816,0.15512305022565648,0.05254748874621365,0.10321783974299535,0.05567054219685961,0.07544031903735428,0.0630299343172742,0.16041207685826386,0.04584370951973918,0.0,0.0,0.0,0.0,0.0
16.0,16.0,3,False,0.0,0.0,0.0,0.00518053080207583,0.01838435306161443,0.03514639549789134,0.005574497958803362,0.014501243036536854,0.07730173185378904,0.12953959385211328,0.09725659546966574,0.13650524195136585,0.022867631744338774,0.24291465162205586,0.12454200772101731,0.0902855254287323,0.0,0.0,0.0,0.0,0.0,0.0
17.0,17.0,1,False,0.0,0.008356863571792713,0.0026030897556221086,0.004700257340259512,0.0128257331001411,0.04308980881467942,0.031135652946276734,0.0276493097783243,0.04186664842629156,0.03542848348997581,0.01788553918970106,0.047190814434882766,0.05324145848378971,0.10350178612445007,0.09546160331625458,0.20909283335650256,0.21662023040843278,0.04934988746262323,0.0,0.0,0.0,0.0
17.0,17.0,2,False,0.0,0.0,0.0,0.0,0.0,0.010379809594380396,0.010565292418663866,0.025641551751191077,0.05945260352028876,0.048270977933445196,0.034202319632616746,0.07131937017551107,0.02106593820270586,0.1297670010871384,0.09723076755975829,0.2280366821079814,0.20107263029925648,0.06299505571706238,0.0,0.0,0.0,0.0
17.0,17.0,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.012198448428098294,0.005507792601546395,0.0315805608639905,0.02796590565257614,0.07313274272570015,0.016023447968754937,0.1341672112825413,0.14536873009392434,0.03860565125297517,0.2543392960466487,0.2181537182782978,0.04295649480494623,0.0,0.0,0.0,0.0
18.0,18.0,1,False,0.0,0.0,0.0013857674340844802,0.052633307761297946,0.013758181801158106,0.0,0.007941240396959261,0.03534625406057278,0.013305289155455365,0.04662695838719746,0.039699533589492,0.010747780512458659,0.0394552480411631,0.0075660257324633275,0.14671409050434245,0.14359677616929464,0.18301539292441513,0.2218247766133267,0.03638337691631857,0.0,0.0,0.0
18.0,18.0,2,False,0.0,0.0,0.0,0.0,0.028284520640405778,0.03887326526001129,0.017645159349958802,0.024732115768323914,0.01901455851671013,0.03561423805675591,0.058606922005838266,0.049017111933191235,0.01780499689763432,0.009526251749512077,0.1092801885167213,0.11332358466172457,0.1907890391362026,0.2386890830489451,0.04879896445806468,0.0,0.0,0.0
18.0,18.0,3,False,0.0,0.0,0.0,0.0,0.0,0.005248870664854411,0.0,0.03629906942565342,0.061167970584655534,0.0032731036356617176,0.041883014022445486,0.06956542366575734,0.09075650735397234,0.0744392793745711,0.0816142037544237,0.07680661056917362,0.22818377143016524,0.15511450304851335,0.07564767247015285,0.0,0.0,0.0
19.0,19.0,1,False,0.0,0.0,0.0,0.0034341641763713806,0.003132641577705399,0.04463342594674353,0.025895861602494758,0.015091446801457669,0.020442682042480818,0.034905801864814304,0.021351944021275843,0.03735803367986507,0.016629210816100946,0.012260914532119518,0.0931507104620189,0.06391672754706648,0.19934435322170937,0.19962680352287485,0.16269771207666495,0.04612756610823608,0.0,0.0
19.0,19.0,2,False,0.0,0.0,0.0,0.004539374858970268,0.0037303364023531915,0.0,0.028466364454445642,0.06540564768789497,0.017150075571631434,0.01671951839592436,0.025922518433523004,0.023210406349452258,0.058698959667437704,0.05644423825112949,0.028903614325088655,0.11125201439756666,0.0982872427765144,0.20729387788383896,0.2136418694947024,0.04033394104952667,0.0,0.0
19.0,19.0,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.011402361478555065,0.0605479318188044,0.0875024780600829,0.03859114437140755,0.0,0.050985849546803755,0.034977682335041796,0.03691184232230665,0.032759597949053074,0.014437651518292812,0.15162087676458508,0.18323347037245707,0.26428887839664006,0.03274023506596997,0.0,0.0
20.0,20.0,1,False,0.0,0.0,0.007185980334286875,0.0,0.0014387131001926165,0.006627088469385309,0.0024314416394838403,0.0011027347591175349,0.013913297582266337,0.013104642640142815,0.025628888983697445,0.04873476174033487,0.022475423397631672,0.03653234982280207,0.08845459530700678,0.07866197596782179,0.05635130927675272,0.1302731524270913,0.2313427390815485,0.20576561011171288,0.029975295358724705,0.0
20.0,20.0,2,False,0.0,0.002668227660490337,0.0025423587428369185,0.0,0.0,0.0,0.014774405549131625,0.00779156522857167,0.0191163627833877,0.0,0.013240308444584546,0.023775316296368268,0.010307070487000112,0.030030431100793058,0.041962402496067495,0.05837201209525957,0.11511334457339858,0.16165252412271428,0.30292869408211043,0.19082893076379268,0.004896045573492683,0.0
20.0,20.0,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.025326995865487926,0.013994719839157968,0.0,0.009148668283562962,0.003301059669591091,0.021410486483861263,0.043480203979474226,0.0,0.026510941288871753,0.018088762317120265,0.09398320401558524,0.11456061199789705,0.3522499692026852,0.26506470124690007,0.01287967580980502,0.0
21.0,47.0,1,False,0.00015819414441061447,0.0,0.001479442785811121,0.002499805537437807,0.0057326317436685904,0.005214474084370227,0.007254283482459387,0.0061269809795364075,0.005695413359580597,0.004317499043492613,0.018340874659069858,0.012879815484272555,0.014717579271490361,0.01963027999733869,0.029563375584181904,0.05312014804259623,0.07825292461175827,0.08521899313479159,0.13053640455024804,0.16131240133017644,0.12794878510679147,0.22999969306651719
21.0,47.0,2,False,0.0,0.0019094824566115002,0.0,0.0,0.0009299690895265628,0.008374877281773318,0.0023550895315035225,0.0074617285068793475,0.011710857494500003,0.015409579870244916,0.01831080125616897,0.01454034678955555,0.01778386445778211,0.005775980330403618,0.023098266595490354,0.03485555481564304,0.0487841028302806,0.052706236473867726,0.09444155344377679,0.1308753546040986,0.13588905957627725,0.3747872945956161
21.0,47.0,3,False,0.0,0.0,0.0,0.0,0.0,0.0004813216519745431,0.0005769022150827671,0.006544940235162302,0.010463778751144752,0.004397705948316054,0.024181356592845055,0.012902438074195237,0.026760740478288893,0.03369870736404333,0.02707508609635882,0.0328613617800951,0.03523527458028347,0.05542650674218402,0.07128711114700063,0.11248197961404706,0.1069446572268832,0.43868013150209484
